id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap,last_updated_quote
1776,MCO,MCO,crypto-com,30,2017-07-03T00:00:00.000Z,['medium-of-exchange'],,15793831.09496254,31587682.3632061,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb63b606ac810a52cca15e44bb630fd42d8d1d83d'}",396,2021-02-16T16:53:07.000Z,3.21098602002864,476149.41472292,0.08909412,8.12015057,13.97839798,50713770.84861834,2021-02-16T16:53:07.000Z
4217,BOSAGORA,BOA,bosagora,7,2019-08-05T00:00:00.000Z,[],,300595030.7367921,450000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x746dda2ea243400d5a63e0700f190ab79f06489e'}",397,2021-02-16T16:54:03.000Z,0.17605526155282,8196711.0551157,-2.07447509,46.88706174,69.78310121,52921336.7578439,2021-02-16T16:54:03.000Z
7242,cVault.finance,CORE,cvault-finance,7,2020-09-30T00:00:00.000Z,"['defi', 'dao']",,10000.0,10000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x62359ed7505efc61ff1d56fef82158ccaffa23d7'}",398,2021-02-16T16:54:03.000Z,5034.729668318931,681735.54328468,-0.90254334,-3.21739846,-13.67093861,50347296.6831893,2021-02-16T16:54:03.000Z
7064,BakeryToken,BAKE,bakerytoken,8,2020-09-15T00:00:00.000Z,"['binance-chain', 'binance-smart-chain']",,130975215.93050967,537705093.946651,"{'id': 1839, 'name': 'Binance Smart Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': '0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5'}",399,2021-02-16T16:53:08.000Z,0.38447714362676,4430116.55002859,-1.62497684,-7.20152964,-1.6717542,50356976.90686047,2021-02-16T16:53:08.000Z
5159,Waves Enterprise,WEST,waves-enterprise,16,2020-01-22T00:00:00.000Z,"['platform', 'enterprise-solutions', 'staking']",,204945930.6700026,400000000.0,,400,2021-02-16T16:54:02.000Z,0.24356802857816,232421.1024065,-3.05711287,-4.29487222,2.81097287,49918276.2984088,2021-02-16T16:54:02.000Z
5326,Orbit Chain,ORC,orbit-chain,9,2020-03-16T00:00:00.000Z,[],1000000000.0,465987647.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x662b67d00a13faf93254714dd601f5ed49ef2f51'}",401,2021-02-16T16:54:04.000Z,0.10597299181208,3994578.13315927,-1.25325185,9.30925865,33.01495742,49382105.100061424,2021-02-16T16:54:04.000Z
4275,Cocos-BCX,COCOS,cocos-bcx,8,2019-08-21T00:00:00.000Z,"['media', 'gaming']",100000000.0,42015868.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc4c7ea4fab34bd9fb9a5e1b1a98df76e26e6407c'}",402,2021-02-16T16:54:03.000Z,1.17893035922469,43762994.66026689,-7.11092447,40.94597547,76.13345815,49533782.35437716,2021-02-16T16:54:03.000Z
1169,PIVX,PIVX,pivx,24,2016-02-13T00:00:00.000Z,"['pos', 'medium-of-exchange', 'store-of-value', 'privacy', 'zero-knowledge-proofs', 'masternodes', 'staking', 'dao']",,65180591.91255394,65180591.91255394,,403,2021-02-16T16:54:03.000Z,0.73140800357031,2395506.913257,-3.47124639,-5.87350239,32.94343705,47673606.60229217,2021-02-16T16:54:03.000Z
6588,Etherisc DIP Token,DIP,etherisc,6,2020-08-14T00:00:00.000Z,['insurance'],1000000000.0,175510488.6008211,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc719d010b63e5bbf2c0551872cd5316ed26acd83'}",404,2021-02-16T16:54:05.000Z,0.2708028281407,2135965.72969065,-3.58691235,-9.98925966,-14.75499822,47528736.68145844,2021-02-16T16:54:05.000Z
789,Nexus,NXS,nexus,3,2015-01-25T00:00:00.000Z,"['mineable', 'hybrid-pow-npos', 'platform', 'staking']",78000000.0,69754878.5641,69754878.5641,,405,2021-02-16T16:53:07.000Z,0.67659515929913,695287.4979436,-1.162973,-4.82292973,27.3573963,47195813.1739687,2021-02-16T16:53:07.000Z
5161,WazirX,WRX,wazirx,25,2020-02-06T00:00:00.000Z,[],,227283956.010102,989300001.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'WRX-ED1'}",406,2021-02-16T16:54:02.000Z,0.20188284418958,9071940.59342691,-2.80470811,-7.58360894,51.04720748,45884731.47797877,2021-02-16T16:54:02.000Z
99,Vertcoin,VTC,vertcoin,13,2014-01-20T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'payments']",84000000.0,58760597.0,58760597.0,,407,2021-02-16T16:54:03.000Z,0.78592958711897,1909619.76068112,-4.46745556,-0.97526454,142.02043388,46181691.739074185,2021-02-16T16:54:03.000Z
2096,Ripio Credit Network,RCN,ripio-credit-network,18,2017-10-26T00:00:00.000Z,['services'],,508404745.75,999942647.353,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6'}",408,2021-02-16T16:54:03.000Z,0.0902161676026,1217629.01817693,-1.3809808,-3.18060199,29.37364506,45866327.75253924,2021-02-16T16:54:03.000Z
6651,USDX [Kava],USDX,usdx-kava,1,2020-08-20T00:00:00.000Z,[],15645182.0,55688498.0,55688498.0,,409,2021-02-16T16:54:06.000Z,0.82072600334399,260732.27371029,0.09682415,-10.23055592,17.84281621,45704998.39576978,2021-02-16T16:54:06.000Z
7321,yOUcash,YOUC,youcash,9,2020-10-06T00:00:00.000Z,[],11000000000.0,1534704952.0,11000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3d371413dd5489f3a04c07c0c2ce369c20986ceb'}",410,2021-02-16T16:54:03.000Z,0.02943545224025,43772.99542204,-0.82683097,-3.105889,-5.65905718,45174734.31747117,2021-02-16T16:54:03.000Z
6583,Multiplier,MXX,multiplier,8,2020-08-14T00:00:00.000Z,[],920000000.0,178401730.92955828,411997940.01303947,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8a6f3bf52a26a21531514e23016eeae8ba7e7018'}",411,2021-02-16T16:54:06.000Z,0.2538153148453,942543.33311611,-14.60379265,2.04190192,254.38830925,45281091.50483233,2021-02-16T16:54:06.000Z
5747,mStable USD,MUSD,mstable-usd,6,2020-06-28T00:00:00.000Z,['defi'],,45824284.97047105,45824284.97047105,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe2f2a5c287993345a840db3b0845fbc70f5935a5'}",412,2021-02-16T16:53:07.000Z,0.98744049004369,788443.16129406,-0.47339322,-4.11297276,-1.61136381,45248754.40714363,2021-02-16T16:53:07.000Z
3928,IDEX,IDEX,idex,12,2019-05-09T00:00:00.000Z,['defi'],,565734854.223709,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb705268213d593b8fd88d3fdeff93aff5cbdcfae'}",413,2021-02-16T16:53:07.000Z,0.08001763470507,5056044.09913011,-3.88028913,-1.88635726,25.55496152,45268764.905198775,2021-02-16T16:53:07.000Z
4197,ShareToken,SHR,sharetoken,14,2019-11-26T00:00:00.000Z,[],,2247623134.8837,6434460139.8,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'SHR-DB6'}",414,2021-02-16T16:54:03.000Z,0.02028280393618,2375766.42123851,-8.66583875,11.07560474,15.30137683,45588099.36726834,2021-02-16T16:54:03.000Z
8166,MAPS,MAPS,maps,13,2021-02-01T00:00:00.000Z,[],10000000000.0,62463518.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2b915b505c017abb1547aa5ab355fbe69865cc6d'}",415,2021-02-16T16:53:08.000Z,0.72117704835622,774933.60025336,-0.95214711,-1.26883709,15.73080538,45047255.54118562,2021-02-16T16:53:08.000Z
4036,Contentos,COS,contentos,20,2019-06-20T00:00:00.000Z,['media'],,2793749968.9149165,9999144694.6,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'COS-2E4'}",416,2021-02-16T16:53:08.000Z,0.01606510792719,5171957.00564818,-3.24744639,-8.93634833,29.89029973,44881894.77220184,2021-02-16T16:53:08.000Z
2212,Quantstamp,QSP,quantstamp,9,2017-11-21T00:00:00.000Z,"['cybersecurity', 'smart-contracts']",,713801946.7046682,976442388.321185,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d'}",417,2021-02-16T16:54:03.000Z,0.06235518713743,1499362.30829464,-2.25286988,3.66563582,45.77913717,44509253.965831414,2021-02-16T16:54:03.000Z
3930,Thunder Token,TT,thunder-token,14,2019-05-10T00:00:00.000Z,['platform'],10000000000.0,5887903652.667712,10000000000.0,,418,2021-02-16T16:53:08.000Z,0.00756556991534,23667823.00205069,-2.1461356,-12.13991176,34.68291407,44545346.73904334,2021-02-16T16:53:08.000Z
4090,Wirex Token,WXT,wirex-token,13,2019-07-09T00:00:00.000Z,"['asset-management', 'payments']",,3400500000.4848256,10000000000.0,,419,2021-02-16T16:53:09.000Z,0.01317975867162,4625229.93045909,-1.18864311,0.42766257,48.64125625,44817769.3692337,2021-02-16T16:53:09.000Z
3356,The Midas Touch Gold,TMTG,the-midas-touch-gold,6,2018-09-27T00:00:00.000Z,[],,7351308343.234249,9161139666.073038,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x10086399dd8c1e3de736724af52587a2044c9fa2'}",420,2021-02-16T16:54:04.000Z,0.00605615386086,2769070.40198865,0.31462568,-1.77547669,-2.96682803,44520654.40525043,2021-02-16T16:54:04.000Z
258,Groestlcoin,GRS,groestlcoin,31,2014-04-11T00:00:00.000Z,"['mineable', 'pow', 'groestl', 'medium-of-exchange']",105000000.0,76950063.88736624,76950063.88736624,,421,2021-02-16T16:54:04.000Z,0.57796814004439,12546298.1201483,0.25531499,0.15885877,28.00185138,44474685.30127805,2021-02-16T16:54:04.000Z
2276,Ignis,IGNIS,ignis,14,2017-12-13T00:00:00.000Z,"['platform', 'payments', 'state-channels']",999449694.0,761143950.0,999449694.0,,422,2021-02-16T16:54:04.000Z,0.05817640292065,6791480.64038464,-0.5128811,-4.30942122,31.73068245,44280617.11581508,2021-02-16T16:54:04.000Z
3835,Orbs,ORBS,orbs,17,2019-04-03T00:00:00.000Z,"['services', 'enterprise-solutions']",,2229950518.201359,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa'}",423,2021-02-16T16:53:09.000Z,0.01985602465291,3201548.65001835,0.78624077,1.38171568,20.32832057,44277952.46417561,2021-02-16T16:53:09.000Z
4280,12Ships,TSHP,12ships,4,2019-08-26T00:00:00.000Z,[],,4970777024.858008,4981830587.858008,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x525794473f7ab5715c81d06d10f52d11cc052804'}",424,2021-02-16T16:54:03.000Z,0.00869916338998,14762424.78288317,-3.63654731,3.25262797,86.27882315,43241601.51439849,2021-02-16T16:54:03.000Z
7046,Aavegotchi,GHST,aavegotchi,18,2020-09-14T00:00:00.000Z,"['collectibles-nfts', 'dao']",,36909025.15309445,43908988.65328195,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3F382DbD960E3a9bbCeaE22651E88158d2791550'}",425,2021-02-16T16:53:09.000Z,1.16714061585227,52243906.49869753,-1.61592062,-2.28893072,47.54468822,43078022.34768958,2021-02-16T16:53:09.000Z
2992,Apollo Currency,APL,apollo-currency,5,2018-07-28T00:00:00.000Z,"['medium-of-exchange', 'payments']",,21165096531.0,21165096531.0,,426,2021-02-16T16:53:08.000Z,0.00201622798347,4776014.24186731,1.39017244,21.80555537,106.04142812,42673659.89864603,2021-02-16T16:53:08.000Z
7742,88mph,MPH,88mph,8,2020-11-22T00:00:00.000Z,"['yield-farming', 'yield-aggregator']",,289032.38523692,328184.39995739,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8888801af4d980682e47f1a9036e589479e835c5'}",427,2021-02-16T16:54:06.000Z,147.0467681041336,3435620.99841037,-1.43897064,-7.18737085,-9.45579939,42501278.12651798,2021-02-16T16:54:06.000Z
5647,Kadena,KDA,kadena,8,2020-05-31T00:00:00.000Z,[],,102730957.42329122,1000000000.0,,428,2021-02-16T16:54:06.000Z,0.41136571793057,586700.80126731,-1.69795126,0.49767395,41.69845055,42259994.05412701,2021-02-16T16:54:06.000Z
5200,Gleec,GLEEC,gleec,7,2020-02-04T00:00:00.000Z,[],,20748100.35904802,21000000.0,,429,2021-02-16T16:54:03.000Z,2.03470474744136,337664.49401045,0.08161311,32.46290915,48.5655697,42216258.30094479,2021-02-16T16:54:03.000Z
2633,Stakenet,XSN,stakenet,6,2018-04-11T00:00:00.000Z,"['tpos', 'x11']",,113152959.80610847,114153380.87010849,,430,2021-02-16T16:54:06.000Z,0.37157369181088,99798.25179022,0.47514998,1.366353,-8.19847163,42044663.01448385,2021-02-16T16:54:06.000Z
2620,Switcheo,SWTH,switcheo,11,2018-03-31T00:00:00.000Z,['defi'],,1321743437.911979,1388504848.783975,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': 'ab38352559b8b203bde5fddfa0b07d8b2525e132'}",431,2021-02-16T16:54:06.000Z,0.0318490341098,439030.93664182,-0.09170466,-4.65923034,25.65658389,42096251.838462934,2021-02-16T16:54:06.000Z
7533,Oraichain Token,ORAI,oraichain-token,4,2020-10-27T00:00:00.000Z,['oracles'],23037721.0,702438.79873915,23037719.9,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4c11249814f11b9346808179cf06e71ac328c1b5'}",432,2021-02-16T16:54:05.000Z,59.77063714764344,2880247.39057751,-8.74065912,-9.88676399,77.1480397,41985214.55786428,2021-02-16T16:54:05.000Z
4039,ARPA Chain,ARPA,arpa-chain,41,2019-07-15T00:00:00.000Z,[],,1052433449.1428572,1500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba50933c268f567bdc86e1ac131be072c6b0b71a'}",433,2021-02-16T16:53:09.000Z,0.03945938866341,20699943.99757639,-2.20641181,-9.95239265,20.81916356,41528380.51210114,2021-02-16T16:53:09.000Z
7503,Bithao,BHAO,bithao,1,2020-10-26T00:00:00.000Z,[],2100000000.0,43922587.0,2100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6d7c7d764d6f1DFa256C74AbB4C4d7861d8EE64C'}",434,2021-02-16T16:54:04.000Z,0.9484161102255,632346.87285504,1.90500906,-9.4534168,3.84799522,41656889.11358111,2021-02-16T16:54:04.000Z
7455,Audius,AUDIO,audius,10,2020-10-20T00:00:00.000Z,"['music', 'coinbase-ventures-portfolio']",,120000000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x18aaa7115705e8be94bffebde57af9bfc265b998'}",435,2021-02-16T16:54:04.000Z,0.34373461966739,2155836.26788485,-0.8651253,-3.36204481,4.86286609,41248154.3600868,2021-02-16T16:54:04.000Z
1785,Gas,GAS,gas,52,2017-07-06T00:00:00.000Z,"['medium-of-exchange', 'payments', 'smart-contracts']",100000000.0,10128375.10577298,17190378.0,"{'id': 1376, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '602c79718b16e442de58778e148d0b1084e3b2dffd5de6b7b16cee7969282de7'}",436,2021-02-16T16:53:07.000Z,4.05455522145774,18052743.65446676,1.6881823,-4.91912738,64.51457865,41066056.16999442,2021-02-16T16:53:07.000Z
7158,Burger Swap,BURGER,burger-swap,20,2020-09-24T00:00:00.000Z,"['amm', 'binance-smart-chain']",21000000.0,11860107.97389071,12235107.97389325,"{'id': 1839, 'name': 'Binance Smart Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': '0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f'}",437,2021-02-16T16:53:09.000Z,3.44982011785061,112498236.72463487,-1.70689175,-3.61470588,1.50512936,40915239.08820861,2021-02-16T16:53:09.000Z
1710,Veritaseum,VERI,veritaseum,3,2017-06-08T00:00:00.000Z,['services'],,2149646.44000001,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374'}",438,2021-02-16T16:53:07.000Z,18.93163084375654,45545.53866391,4.1738699,1.47622345,6.69121851,40696312.846675634,2021-02-16T16:53:07.000Z
1750,GXChain,GXC,gxchain,27,2017-06-25T00:00:00.000Z,"['platform', 'decentralized-exchange']",100000000.0,70000000.0,99996949.1429,,439,2021-02-16T16:53:07.000Z,0.58050965221815,17294596.95897526,-3.64684704,-1.61048715,24.03328861,40635675.6552705,2021-02-16T16:53:07.000Z
5113,inSure DeFi,SURE,insure,8,2020-01-07T00:00:00.000Z,"['defi', 'insurance', 'dot-ecosystem']",88000000000.0,10934253783.34129,88000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb5a4ac5b04e777230ba3381195eff6a60c3934f2'}",440,2021-02-16T16:53:09.000Z,0.00371822849262,112216.24861873,30.56628278,-12.22655674,15.62879533,40656053.96275762,2021-02-16T16:53:09.000Z
2982,MVL,MVL,mvl,8,2018-07-27T00:00:00.000Z,[],,11466772886.734955,30000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa849eaae994fb86afa73382e9bd88c2b6b18dc71'}",441,2021-02-16T16:53:08.000Z,0.00351285254206,4014357.44445595,0.78544616,-1.3013369,18.57919982,40281082.284391575,2021-02-16T16:53:08.000Z
6953,Frax Share,FXS,frax-share,12,2020-09-08T00:00:00.000Z,"['defi', 'seigniorage']",,5045988.3663802,99881401.76823306,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0'}",442,2021-02-16T16:53:07.000Z,7.98224757209862,2413517.80439022,-1.0914729,-5.04172389,21.79164241,40278328.38637623,2021-02-16T16:53:07.000Z
6365,Bounce Token,BOT,bounce-token,16,2020-08-07T00:00:00.000Z,"['defi', 'binance-smart-chain', 'dot-ecosystem']",100000.0,16143.60227996,86603.03254915,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5beabaebb3146685dd74176f68a0721f91297d37'}",443,2021-02-16T16:54:04.000Z,2494.714449889595,104596067.03644365,-0.63985622,-17.97831178,32.90886328,40273677.88108682,2021-02-16T16:54:04.000Z
8120,Whiteheart,WHITE,whiteheart,5,2020-12-28T00:00:00.000Z,"['defi', 'derivatives']",8888.0,8888.0,8888.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5f0e628b693018f639d10e4a4f59bd4d8b2b6b44'}",444,2021-02-16T16:53:10.000Z,4498.313498713687,4980570.31574353,-0.78440423,-0.62125275,24.48086359,39981010.37656725,2021-02-16T16:53:10.000Z
2043,Cindicator,CND,cindicator,10,2017-10-13T00:00:00.000Z,"['services', 'ai-big-data']",,2000000004.6069422,2000000004.6079144,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd4c435f5b09f855c3317c8524cb1f586e42795fa'}",445,2021-02-16T16:53:09.000Z,0.01996362886683,448356.34087522,1.1182545,-2.87049186,22.29264972,39927257.82563128,2021-02-16T16:53:09.000Z
2058,AirSwap,AST,airswap,14,2017-10-17T00:00:00.000Z,"['marketplace', 'decentralized-exchange', 'defi', 'oracles', 'payments', 'smart-contracts']",,150000000.0,500000000.0,,446,2021-02-16T16:54:02.000Z,0.26515874853427,2658336.16973213,-1.8183854,-7.72847181,26.06584008,39773812.280140504,2021-02-16T16:54:02.000Z
1229,DigixDAO,DGD,digixdao,10,2016-04-18T00:00:00.000Z,"['platform', 'stablecoin', 'stablecoin-asset-backed']",,117795.5200268,117795.5200268,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe0b7927c4af23765cb51314a0e0521a9645f0e2a'}",447,2021-02-16T16:54:03.000Z,337.8935817257229,143498.648835,-1.45264652,-2.11725086,0.53137884,39802350.17309958,2021-02-16T16:54:03.000Z
5922,Swingby,SWINGBY,swingby,12,2020-07-28T00:00:00.000Z,[],,53524863.0,1000000000.0,,448,2021-02-16T16:53:08.000Z,0.74091175217458,7000508.75061635,0.70114668,3.73566679,96.69096457,39657200.03023435,2021-02-16T16:53:08.000Z
5115,TerraKRW,KRT,terra-krw,5,2020-01-15T00:00:00.000Z,[],,42577305843.94613,42578034952.551926,,449,2021-02-16T16:53:08.000Z,0.00092157992662,72083.55667131,-0.04251545,-0.1656708,0.847215,39238390.39534117,2021-02-16T16:53:08.000Z
2868,Constellation,DAG,constellation,7,2018-06-20T00:00:00.000Z,"['dag', 'platform', 'payments', 'smart-contracts']",,1266911931.0440836,3711998690.36,,450,2021-02-16T16:53:08.000Z,0.03026596775326,2152518.94425069,-0.35150075,17.21229705,100.92588091,38344315.65120059,2021-02-16T16:53:08.000Z
8416,Finxflo,FXF,finxflo,9,2021-02-09T00:00:00.000Z,[],150000000.0,54485027.17159315,150000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8a40c222996f9f3431f63bf80244c36822060f12'}",451,2021-02-16T16:54:04.000Z,0.70020918242929,5368189.15384014,13.82806,14.41194806,40.77254042,38150916.330458894,2021-02-16T16:54:04.000Z
1908,Nebulas,NAS,nebulas-token,24,2017-08-23T00:00:00.000Z,"['platform', 'search-engine']",,58121117.31133786,73651270.82916,,452,2021-02-16T16:53:07.000Z,0.65144895049241,6535857.76603114,-1.45667686,-7.0134654,52.06386799,37862940.87391729,2021-02-16T16:53:07.000Z
5690,Render Token,RNDR,render-token,6,2020-06-11T00:00:00.000Z,[],536870912.0,140276933.2651863,505195066.65860164,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24'}",453,2021-02-16T16:54:06.000Z,0.26922051102894,223444.58351594,9.30785244,36.21022979,79.02748511,37765427.65922597,2021-02-16T16:54:06.000Z
5815,BitcoinPoS,BPS,bitcoinpos,10,2020-07-07T00:00:00.000Z,[],21000000.0,4083602.1300042,4295056.0,,454,2021-02-16T16:53:07.000Z,9.11828739607574,3401094.16515722,-4.68935529,-3.86011689,-6.58417072,37235457.83260534,2021-02-16T16:53:07.000Z
4078,Super Zero Protocol,SERO,super-zero-protocol,17,2019-07-19T00:00:00.000Z,[],647367590.0,307750061.0,636601911.0,,455,2021-02-16T16:53:08.000Z,0.11929777920466,5382532.74882345,-1.49029016,-4.93852596,16.57743793,36713898.82739865,2021-02-16T16:53:08.000Z
3946,Carry,CRE,carry,11,2019-05-17T00:00:00.000Z,"['retail', 'loyalty']",,6904757416.646999,8621122372.753592,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x115eC79F1de567eC68B7AE7eDA501b406626478e'}",456,2021-02-16T16:53:07.000Z,0.0053024202043,2836368.38333416,-5.30048049,-3.58507215,34.88814821,36611925.231819324,2021-02-16T16:53:07.000Z
3845,VIDT Datalink,VIDT,vidt-datalink,13,2019-04-05T00:00:00.000Z,[],58501137.0,49428303.18412282,57386799.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfeF4185594457050cC9c23980d301908FE057Bb1'}",457,2021-02-16T16:53:09.000Z,0.74145302709313,7262034.12100894,-0.26323218,-9.92709985,30.14491146,36648765.01994486,2021-02-16T16:53:09.000Z
